	index	player	unique_id	year_start	year_finish	position	link
4258	7044	Patrick Traverse	travepa01	1996	2006	D	https://www.hockey-reference.com/players/t/travepa01.html
4259	7045	Dan Trebil	trebida01	1997	2001	D	https://www.hockey-reference.com/players/t/trebida01.html
4260	7046	Andrei Trefilov	trefian01	1993	1999	G	https://www.hockey-reference.com/players/t/trefian01.html
4261	7054	Yannick Tremblay	trembya01	1997	2007	D	https://www.hockey-reference.com/players/t/trembya01.html
4262	7055	Yakov Trenin	treniya01	2020	2020	F	https://www.hockey-reference.com/players/t/treniya01.html
4263	7056	Pascal Trepanier	trepapa01	1998	2003	D	https://www.hockey-reference.com/players/t/trepapa01.html
4264	7057	Niklas Treutle	treutni01	2016	2016	G	https://www.hockey-reference.com/players/t/treutni01.html
4265	7059	John Tripp	trippjo01	2003	2004	F	https://www.hockey-reference.com/players/t/trippjo01.html
4266	7060	Pavel Trnka	trnkapa01	1998	2004	D	https://www.hockey-reference.com/players/t/trnkapa01.html
4267	7061	Vincent Trocheck	trochvi01	2014	2020	F	https://www.hockey-reference.com/players/t/trochvi01.html
4268	7062	Corey Tropp	troppco01	2012	2017	F	https://www.hockey-reference.com/players/t/troppco01.html
4269	7063	Zach Trotman	trotmza01	2014	2020	D	https://www.hockey-reference.com/players/t/trotmza01.html
4270	7064	Brock Trotter	trottbr02	2010	2010	F	https://www.hockey-reference.com/players/t/trottbr02.html
4271	7065	Bryan Trottier	trottbr01	1976	1994	F	https://www.hockey-reference.com/players/t/trottbr01.html
4272	7069	Jacob Trouba	troubja01	2014	2020	D	https://www.hockey-reference.com/players/t/troubja01.html
4273	7070	Jean-Guy Trudel	trudeje01	2000	2003	F	https://www.hockey-reference.com/players/t/trudeje01.html
4274	7073	Alexander True	trueal01	2020	2020	F	https://www.hockey-reference.com/players/t/trueal01.html
4275	7074	Nikita Tryamkin	tryamni01	2016	2017	D	https://www.hockey-reference.com/players/t/tryamni01.html
4276	7075	Nikos Tselios	tselini01	2002	2002	D	https://www.hockey-reference.com/players/t/tselini01.html
4277	7076	Nikolai Tsulygin	tsulyni01	1997	1997	D	https://www.hockey-reference.com/players/t/tsulyni01.html
4278	7077	Denis Tsygurov	tsygude01	1994	1996	D	https://www.hockey-reference.com/players/t/tsygude01.html
4279	7078	Vladimir Tsyplakov	tsyplvl01	1996	2001	F	https://www.hockey-reference.com/players/t/tsyplvl01.html
4280	7079	Alex Tuch	tuchal01	2017	2020	F	https://www.hockey-reference.com/players/t/tuchal01.html
4281	7080	Darcy Tucker	tuckeda01	1996	2010	F	https://www.hockey-reference.com/players/t/tuckeda01.html
4282	7081	John Tucker	tuckejo01	1984	1996	F	https://www.hockey-reference.com/players/t/tuckejo01.html
4283	7085	Allan Tuer	tueral01	1986	1990	D	https://www.hockey-reference.com/players/t/tueral01.html
4284	7086	Ron Tugnutt	tugnuro01	1988	2004	G	https://www.hockey-reference.com/players/t/tugnuro01.html
4285	7087	Lauri Tukonen	tukonla01	2007	2008	F	https://www.hockey-reference.com/players/t/tukonla01.html
4286	7088	Marko Tuomainen	tuomama01	1995	2002	F	https://www.hockey-reference.com/players/t/tuomama01.html
4287	7089	Marty Turco	turcoma01	2001	2012	G	https://www.hockey-reference.com/players/t/turcoma01.html
4288	7090	Alfie Turcotte	turcoal01	1984	1991	F	https://www.hockey-reference.com/players/t/turcoal01.html
4289	7091	Darren Turcotte	turcoda01	1989	2000	F	https://www.hockey-reference.com/players/t/turcoda01.html
4290	7092	Roman Turek	turekro01	1997	2004	G	https://www.hockey-reference.com/players/t/turekro01.html
4291	7093	Dominic Turgeon	turgedo01	2018	2019	F	https://www.hockey-reference.com/players/t/turgedo01.html
4292	7094	Pierre Turgeon	turgepi01	1988	2007	F	https://www.hockey-reference.com/players/t/turgepi01.html
4293	7095	Sylvain Turgeon	turgesy01	1984	1995	F	https://www.hockey-reference.com/players/t/turgesy01.html
4294	7100	Travis Turnbull	turnbtr01	2012	2012	F	https://www.hockey-reference.com/players/t/turnbtr01.html
4295	7102	Brad Turner	turnebr01	1992	1992	D	https://www.hockey-reference.com/players/t/turnebr01.html
4296	7105	Kyle Turris	turriky01	2008	2020	F	https://www.hockey-reference.com/players/t/turriky01.html
4297	7108	Brian Tutt	tuttbr01	1990	1990	D	https://www.hockey-reference.com/players/t/tuttbr01.html
4298	7109	Steve Tuttle	tuttlst01	1989	1991	F	https://www.hockey-reference.com/players/t/tuttlst01.html
4299	7110	Tony Tuzzolino	tuzzoto01	1998	2002	F	https://www.hockey-reference.com/players/t/tuzzoto01.html
4300	7111	Oleg Tverdovsky	tverdol01	1995	2007	D	https://www.hockey-reference.com/players/t/tverdol01.html
4301	7112	Roman Tvrdon	tvrdoro01	2004	2004	F	https://www.hockey-reference.com/players/t/tvrdoro01.html
4302	7113	Carsen Twarynski	twaryca01	2020	2020	F	https://www.hockey-reference.com/players/t/twaryca01.html
4303	7114	Tony Twist	twistto01	1990	1999	F	https://www.hockey-reference.com/players/t/twistto01.html
4304	7116	Dominik Uher	uherdo01	2015	2015	F	https://www.hockey-reference.com/players/u/uherdo01.html
4305	7117	Igor Ulanov	ulanoig01	1992	2006	D	https://www.hockey-reference.com/players/u/ulanoig01.html
4306	7119	Linus Ullmark	ullmali01	2016	2020	G	https://www.hockey-reference.com/players/u/ullmali01.html
4307	7120	David Ullstrom	ullstda01	2012	2013	F	https://www.hockey-reference.com/players/u/ullstda01.html
4308	7121	Jeff Ulmer	ulmerje01	2001	2001	F	https://www.hockey-reference.com/players/u/ulmerje01.html
4309	7122	Layne Ulmer	ulmerla01	2004	2004	F	https://www.hockey-reference.com/players/u/ulmerla01.html
4310	7123	R.J. Umberger	umberrj01	2006	2016	F	https://www.hockey-reference.com/players/u/umberrj01.html
4311	7124	Matt Underhill	underma01	2004	2004	G	https://www.hockey-reference.com/players/u/underma01.html
4312	7126	Scottie Upshall	upshasc01	2003	2018	F	https://www.hockey-reference.com/players/u/upshasc01.html
4313	7127	Alexander Urbom	urbomal01	2011	2014	D	https://www.hockey-reference.com/players/u/urbomal01.html
4314	7128	Stefan Ustorf	ustorst01	1996	1997	F	https://www.hockey-reference.com/players/u/ustorst01.html
4315	7129	Urho Vaakanainen	vaakaur01	2019	2020	D	https://www.hockey-reference.com/players/v/vaakaur01.html
4316	7130	Ossi Vaananen	vaanaos01	2001	2009	D	https://www.hockey-reference.com/players/v/vaanaos01.html
4317	7131	Nick Vachon	vachoni01	1997	1997	F	https://www.hockey-reference.com/players/v/vachoni01.html
4318	7134	Lubomir Vaic	vaiclu01	1998	2000	F	https://www.hockey-reference.com/players/v/vaiclu01.html
4319	7137	Rick Vaive	vaiveri01	1980	1992	F	https://www.hockey-reference.com/players/v/vaiveri01.html
4320	7138	Boris Valabik	valabbo01	2008	2010	D	https://www.hockey-reference.com/players/v/valabbo01.html
4321	7140	Rob Valicevic	valicro01	1999	2004	F	https://www.hockey-reference.com/players/v/valicro01.html
4322	7141	Rinat Valiev	valieri01	2016	2018	D	https://www.hockey-reference.com/players/v/valieri01.html
4323	7142	Juuso Valimaki	valimju01	2019	2019	D	https://www.hockey-reference.com/players/v/valimju01.html
4324	7144	Steve Valiquette	valiqst01	2000	2010	G	https://www.hockey-reference.com/players/v/valiqst01.html
4325	7145	Curtis Valk	valkcu01	2018	2018	F	https://www.hockey-reference.com/players/v/valkcu01.html
4326	7146	Garry Valk	valkga01	1991	2003	F	https://www.hockey-reference.com/players/v/valkga01.html
4327	7147	Lindsay Vallis	vallili01	1994	1994	D	https://www.hockey-reference.com/players/v/vallili01.html
4328	7148	Shaun Van Allen	vanalsh01	1991	2004	F	https://www.hockey-reference.com/players/v/vanalsh01.html
4329	7150	Bryce Van Brabant	vanbrbr01	2014	2014	F	https://www.hockey-reference.com/players/v/vanbrbr01.html
4330	7151	David Van Der Gulik	vandeda01	2009	2015	F	https://www.hockey-reference.com/players/v/vandeda01.html
4331	7152	Wayne Van Dorp	vandowa01	1987	1992	F	https://www.hockey-reference.com/players/v/vandowa01.html
4332	7153	David Van Drunen	vandrda01	2000	2000	D	https://www.hockey-reference.com/players/v/vandrda01.html
4333	7154	Mark Van Guilder	vanguma01	2014	2014	F	https://www.hockey-reference.com/players/v/vanguma01.html
4334	7155	Darren Van Impe	vanimda01	1995	2003	D	https://www.hockey-reference.com/players/v/vanimda01.html
4335	7157	James van Riemsdyk	vanrija01	2010	2020	F	https://www.hockey-reference.com/players/v/vanrija01.html
4336	7158	Trevor van Riemsdyk	vanritr01	2015	2020	D	https://www.hockey-reference.com/players/v/vanritr01.html
4337	7159	Mike Van Ryn	vanrymi01	2001	2009	D	https://www.hockey-reference.com/players/v/vanrymi01.html
4338	7160	John Vanbiesbrouck	vanbijo01	1982	2002	G	https://www.hockey-reference.com/players/v/vanbijo01.html
4339	7161	Ryan VandenBussche	vandery01	1997	2006	F	https://www.hockey-reference.com/players/v/vandery01.html
4340	7162	Jim Vandermeer	vandeji01	2003	2012	D	https://www.hockey-reference.com/players/v/vandeji01.html
4341	7163	Peter Vandermeer	vandepe01	2008	2008	F	https://www.hockey-reference.com/players/v/vandepe01.html
4342	7164	Chris VandeVelde	vandech01	2011	2017	F	https://www.hockey-reference.com/players/v/vandech01.html
4343	7165	Thomas Vanek	vanekth01	2006	2019	F	https://www.hockey-reference.com/players/v/vanekth01.html
4344	7166	Vaclav Varada	varadva01	1996	2006	F	https://www.hockey-reference.com/players/v/varadva01.html
4345	7167	Petri Varis	varispe01	1998	1998	F	https://www.hockey-reference.com/players/v/varispe01.html
4346	7168	Semyon Varlamov	varlasi01	2009	2020	G	https://www.hockey-reference.com/players/v/varlasi01.html
4347	7169	Sergei Varlamov	varlase01	1998	2003	F	https://www.hockey-reference.com/players/v/varlase01.html
4348	7170	Phil Varone	varonph01	2014	2019	F	https://www.hockey-reference.com/players/v/varonph01.html
4349	7171	Jarkko Varvio	varvija01	1994	1995	F	https://www.hockey-reference.com/players/v/varvija01.html
4350	7172	Josef Vasicek	vasicjo01	2001	2008	F	https://www.hockey-reference.com/players/v/vasicjo01.html
4351	7173	Alexander Vasilevski	vasilal01	1996	1997	F	https://www.hockey-reference.com/players/v/vasilal01.html
4352	7174	Andrei Vasilevskiy	vasilan02	2015	2020	G	https://www.hockey-reference.com/players/v/vasilan02.html
4353	7175	Alexei Vasiliev	vasilal02	2000	2000	D	https://www.hockey-reference.com/players/v/vasilal02.html
4354	7176	Herbert Vasiljevs	vasilhe01	1999	2002	F	https://www.hockey-reference.com/players/v/vasilhe01.html
4355	7177	Andrei Vasilyev	vasilan01	1995	1999	F	https://www.hockey-reference.com/players/v/vasilan01.html
4356	7178	Dennis Vaske	vaskede01	1991	1999	D	https://www.hockey-reference.com/players/v/vaskede01.html
4357	7181	Alexander Vasyunov	vasyual01	2011	2011	F	https://www.hockey-reference.com/players/v/vasyual01.html
4358	7182	Sami Vatanen	vatansa01	2013	2020	D	https://www.hockey-reference.com/players/v/vatansa01.html
4359	7183	Frank Vatrano	vatrafr01	2016	2020	F	https://www.hockey-reference.com/players/v/vatrafr01.html
4360	7184	Julien Vauclair	vauclju01	2004	2004	D	https://www.hockey-reference.com/players/v/vauclju01.html
4361	7187	Mike Vecchione	vecchmi01	2017	2017	F	https://www.hockey-reference.com/players/v/vecchmi01.html
4362	7188	Stephane Veilleux	veillst01	2003	2015	F	https://www.hockey-reference.com/players/v/veillst01.html
4363	7190	Darren Veitch	veitcda01	1981	1991	D	https://www.hockey-reference.com/players/v/veitcda01.html
4364	7191	Lukas Vejdemo	vejdelu01	2020	2020	F	https://www.hockey-reference.com/players/v/vejdelu01.html
4365	7192	Randy Velischek	velisra01	1983	1992	D	https://www.hockey-reference.com/players/v/velisra01.html
4366	7196	Pat Verbeek	verbepa01	1983	2002	F	https://www.hockey-reference.com/players/v/verbepa01.html
4367	7197	Carter Verhaeghe	verhaca01	2020	2020	F	https://www.hockey-reference.com/players/v/verhaca01.html
4368	7198	Antoine Vermette	vermean01	2004	2018	F	https://www.hockey-reference.com/players/v/vermean01.html
4369	7199	Mark Vermette	vermema01	1989	1992	F	https://www.hockey-reference.com/players/v/vermema01.html
4370	7200	Joel Vermin	vermijo01	2016	2017	F	https://www.hockey-reference.com/players/v/vermijo01.html
4371	7201	Mike Vernace	vernami01	2009	2011	D	https://www.hockey-reference.com/players/v/vernami01.html
4372	7202	Kris Vernarsky	vernakr01	2003	2004	F	https://www.hockey-reference.com/players/v/vernakr01.html
4373	7203	Mike Vernon	vernomi01	1983	2002	G	https://www.hockey-reference.com/players/v/vernomi01.html
4374	7204	Max Veronneau	veronma01	2019	2020	F	https://www.hockey-reference.com/players/v/veronma01.html
4375	7205	Darcy Verot	verotda01	2004	2004	F	https://www.hockey-reference.com/players/v/verotda01.html
4376	7207	Kris Versteeg	verstkr01	2008	2018	F	https://www.hockey-reference.com/players/v/verstkr01.html
4377	7210	Kristian Vesalainen	vesalkr01	2019	2019	F	https://www.hockey-reference.com/players/v/vesalkr01.html
4378	7211	Ryan Vesce	vescery01	2009	2010	F	https://www.hockey-reference.com/players/v/vescery01.html
4379	7212	Jim Vesey	veseyji01	1989	1992	F	https://www.hockey-reference.com/players/v/veseyji01.html
4380	7213	Jimmy Vesey	veseyji02	2017	2020	F	https://www.hockey-reference.com/players/v/veseyji02.html
4381	7214	Linden Vey	veyli01	2014	2017	F	https://www.hockey-reference.com/players/v/veyli01.html
4382	7217	Dennis Vial	vialde01	1991	1998	D	https://www.hockey-reference.com/players/v/vialde01.html
4383	7219	J.P. Vigier	vigiejp01	2001	2007	F	https://www.hockey-reference.com/players/v/vigiejp01.html
4384	7221	Vesa Viitakoski	viitave01	1994	1996	F	https://www.hockey-reference.com/players/v/viitave01.html
4385	7222	Gabriel Vilardi	vilarga01	2020	2020	F	https://www.hockey-reference.com/players/v/vilarga01.html
4386	7223	Claude Vilgrain	vilgrcl01	1988	1994	F	https://www.hockey-reference.com/players/v/vilgrcl01.html
4387	7225	Dan Vincelette	vinceda01	1988	1992	F	https://www.hockey-reference.com/players/v/vinceda01.html
4388	7226	Tomas Vincour	vincoto01	2011	2015	F	https://www.hockey-reference.com/players/v/vincoto01.html
4389	7229	Tony Virta	virtato01	2002	2002	F	https://www.hockey-reference.com/players/v/virtato01.html
4390	7230	Jake Virtanen	virtaja01	2016	2020	F	https://www.hockey-reference.com/players/v/virtaja01.html
4391	7231	Terry Virtue	virtute01	1999	2000	D	https://www.hockey-reference.com/players/v/virtute01.html
4392	7232	Mark Visentin	visenma01	2014	2014	G	https://www.hockey-reference.com/players/v/visenma01.html
4393	7233	Mark Visheau	vishema01	1994	1999	D	https://www.hockey-reference.com/players/v/vishema01.html
4394	7234	Vitaly Vishnevski	vishnvi01	2000	2008	D	https://www.hockey-reference.com/players/v/vishnvi01.html
4395	7235	Ivan Vishnevskiy	vishniv01	2009	2010	D	https://www.hockey-reference.com/players/v/vishniv01.html
4396	7236	Lubomir Visnovsky	visnolu01	2001	2015	D	https://www.hockey-reference.com/players/v/visnolu01.html
4397	7237	Joe Vitale	vitaljo01	2011	2016	F	https://www.hockey-reference.com/players/v/vitaljo01.html
4398	7238	Harijs Vitolinsh	vitolha01	1994	1994	F	https://www.hockey-reference.com/players/v/vitolha01.html
4399	7240	Tomas Vlasak	vlasato01	2001	2001	F	https://www.hockey-reference.com/players/v/vlasato01.html
4400	7241	Marc-Edouard Vlasic	vlasima01	2007	2020	D	https://www.hockey-reference.com/players/v/vlasima01.html
4401	7243	Tomas Vokoun	vokouto01	1997	2013	G	https://www.hockey-reference.com/players/v/vokouto01.html
4402	7245	Anton Volchenkov	volchan01	2003	2015	D	https://www.hockey-reference.com/players/v/volchan01.html
4403	7246	Alexandre Volchkov	volchal01	2000	2000	F	https://www.hockey-reference.com/players/v/volchal01.html
4404	7247	David Volek	volekda01	1989	1994	F	https://www.hockey-reference.com/players/v/volekda01.html
4405	7248	Alexander Volkov	volkoal01	2020	2020	F	https://www.hockey-reference.com/players/v/volkoal01.html
4406	7250	Aaron Volpatti	volpaaa01	2011	2015	F	https://www.hockey-reference.com/players/v/volpaaa01.html
4407	7251	Reto Von Arx	vonarre01	2001	2001	F	https://www.hockey-reference.com/players/v/vonarre01.html
4408	7252	Phil Von Stefenelli	vonstph01	1996	1997	D	https://www.hockey-reference.com/players/v/vonstph01.html
4409	7253	Jan Vopat	vopatja01	1996	2000	D	https://www.hockey-reference.com/players/v/vopatja01.html
4410	7254	Roman Vopat	vopatro01	1996	1999	F	https://www.hockey-reference.com/players/v/vopatro01.html
4411	7255	Jakub Voracek	voracja01	2009	2020	F	https://www.hockey-reference.com/players/v/voracja01.html
4412	7256	Pavel Vorobiev	vorobpa01	2004	2006	F	https://www.hockey-reference.com/players/v/vorobpa01.html
4413	7257	Vladimir Vorobiev	vorobvl01	1997	1999	F	https://www.hockey-reference.com/players/v/vorobvl01.html
4414	7258	Mikhail Vorobyev	vorobmi01	2019	2020	F	https://www.hockey-reference.com/players/v/vorobmi01.html
4415	7259	Aaron Voros	vorosaa01	2008	2011	F	https://www.hockey-reference.com/players/v/vorosaa01.html
4416	7261	Slava Voynov	voynovi01	2012	2015	D	https://www.hockey-reference.com/players/v/voynovi01.html
4417	7262	Jakub Vrana	vranaja01	2017	2020	F	https://www.hockey-reference.com/players/v/vranaja01.html
4418	7263	Petr Vrana	vranape01	2009	2009	F	https://www.hockey-reference.com/players/v/vranape01.html
4419	7264	Radim Vrbata	vrbatra01	2002	2018	F	https://www.hockey-reference.com/players/v/vrbatra01.html
4420	7265	Vladimir Vujtek	vujtevl01	1992	2003	F	https://www.hockey-reference.com/players/v/vujtevl01.html
4421	7266	Mick Vukota	vukotmi01	1988	1998	F	https://www.hockey-reference.com/players/v/vukotmi01.html
4422	7267	Igor Vyazmikin	vyazmig01	1991	1991	F	https://www.hockey-reference.com/players/v/vyazmig01.html
4423	7268	David Vyborny	vyborda01	2001	2008	F	https://www.hockey-reference.com/players/v/vyborda01.html
4424	7269	Sergei Vyshedkevich	vyshese01	2000	2001	D	https://www.hockey-reference.com/players/v/vyshese01.html
4425	7271	Austin Wagner	wagneau01	2019	2020	F	https://www.hockey-reference.com/players/w/wagneau01.html
4426	7272	Chris Wagner	wagnech01	2015	2020	F	https://www.hockey-reference.com/players/w/wagnech01.html
4427	7273	Steve Wagner	wagnest01	2008	2009	D	https://www.hockey-reference.com/players/w/wagnest01.html
4428	7274	Oliver Wahlstrom	wahlsol01	2020	2020	F	https://www.hockey-reference.com/players/w/wahlsol01.html
